month,sahm,unemployment_rate,unemployment_rise_12m,payroll_3m_average_k,claims_ratio,claims_elevated,claims_severe,labor_state,activity_available_count,activity_contracting_count,cfnai_ma3,activity_state,baa_spread,baa_20d_change,hy_oas,hy_20d_change,nfci,stlfsi,cre_delinquency,credit_primary_elevated,credit_primary_severe,cre_delinquency_elevated_flag,cre_delinquency_severe_flag,cre_corroborates_credit,credit_state,permits_yoy,housing_starts_yoy,curve_spread,forward_state,real_yield_20d_change,breakeven_20d_change,oil_3m_change,shock_state,overall_state
2012-07-31,0.07,8.2,0.0,110.66666666666667,0.025464556090846635,False,False,NORMAL,4,1,-0.26,NORMAL,3.27,-0.1299999999999999,,,-0.365,0.1159,4.6,True,False,True,False,True,ELEVATED,0.36714975845410636,0.187800963081862,1.4,NORMAL,-0.18999999999999995,0.0900000000000003,-0.16026313280579652,NORMAL,GREEN
2012-08-31,0.03,8.1,0.0,135.66666666666666,0.027529249827942248,False,False,NORMAL,4,3,-0.35,SEVERE,3.21,-0.04999999999999982,,,-0.459,-0.0617,4.6,True,False,True,False,True,ELEVATED,0.2982998454404946,0.288888888888889,1.48,NORMAL,-0.020000000000000018,-0.009999999999999787,0.11500231160425334,NORMAL,YELLOW
2012-09-30,-0.1,7.8,0.0,168.0,0.05849965588437711,False,False,NORMAL,4,2,-0.28,ELEVATED,3.07,-0.13000000000000034,,,-0.526,-0.2084,4.6,True,False,True,False,True,ELEVATED,0.5245901639344261,0.303076923076923,1.55,NORMAL,-0.14,0.16000000000000014,0.08396048918156152,NORMAL,YELLOW
2012-10-31,-0.13,7.8,0.0,170.66666666666666,0.014452856159669736,False,False,NORMAL,4,2,-0.28,ELEVATED,2.73,-0.33000000000000007,,,-0.548,-0.3431,4.13,True,False,True,False,True,ELEVATED,0.3219076005961252,0.5,1.61,NORMAL,0.0,0.08000000000000007,-0.021003633060853732,NORMAL,YELLOW
2012-11-30,-0.13,7.7,0.0,162.0,0.10461114934618032,False,False,NORMAL,4,0,-0.03,NORMAL,2.95,0.2200000000000002,,,-0.554,-0.4738,4.13,True,False,True,False,True,ELEVATED,0.2988668555240792,0.1715893108298172,1.54,NORMAL,-0.010000000000000009,-0.08999999999999986,-0.08220172074219956,NORMAL,GREEN
2012-12-31,0.0,7.9,0.20000000000000018,185.66666666666666,0.0,False,False,NORMAL,4,0,0.05,NORMAL,2.85,-0.10000000000000009,,,-0.598,-0.3611,4.13,True,False,True,False,True,ELEVATED,0.3500717360114778,0.40634005763688763,1.73,NORMAL,0.12,0.040000000000000036,-0.003796919071382132,NORMAL,GREEN
2013-01-31,0.0,8.0,0.2999999999999998,196.0,0.0028409090909091717,False,False,NORMAL,4,1,0.03,NORMAL,2.82,-0.03000000000000025,,,-0.641,-0.6633,3.67,True,False,True,False,True,ELEVATED,0.3202247191011236,0.22821576763485485,1.95,NORMAL,0.050000000000000044,0.10999999999999988,0.13243650701611975,NORMAL,GREEN
2013-02-28,-0.03,7.7,0.0,240.33333333333334,0.0028409090909091717,False,False,NORMAL,4,1,0.01,NORMAL,2.89,0.050000000000000266,,,-0.648,-0.6193,3.67,True,False,True,False,True,ELEVATED,0.3279132791327912,0.3664772727272727,1.78,NORMAL,-0.09999999999999998,-0.040000000000000036,0.03941721255929509,NORMAL,GREEN
2013-03-31,-0.07,7.5,0.0,205.0,0.037280701754385914,False,False,NORMAL,4,1,-0.12,NORMAL,2.96,0.06999999999999984,,,-0.661,-0.6218,3.67,True,False,True,False,True,ELEVATED,0.16129032258064524,0.4532374100719425,1.8,NORMAL,0.0,-0.020000000000000018,0.058913209190896154,NORMAL,GREEN
2013-04-30,-0.13,7.6,0.09999999999999964,205.33333333333334,0.015350877192982448,False,False,NORMAL,4,1,-0.11,NORMAL,2.83,-0.08000000000000007,,,-0.702,-0.6819,3.28,True,False,True,False,True,ELEVATED,0.3825136612021858,0.10889774236387773,1.65,NORMAL,-0.010000000000000009,-0.16999999999999993,-0.04536610343061964,NORMAL,GREEN
2013-05-31,-0.03,7.5,0.0,183.33333333333334,0.01904761904761898,False,False,NORMAL,4,0,-0.14,NORMAL,2.79,-0.020000000000000018,,,-0.688,-0.367,3.28,True,False,True,False,True,ELEVATED,0.26005025125628145,0.31355932203389836,2.12,NORMAL,0.57,-0.06999999999999984,-0.0010866021949363924,ELEVATED,YELLOW
2013-06-30,0.0,7.5,0.0,196.66666666666666,0.00879120879120876,False,False,NORMAL,4,0,-0.1,NORMAL,2.83,0.040000000000000036,,,-0.627,0.0708,3.28,True,False,True,False,True,ELEVATED,0.18639798488664994,0.10832232496697491,2.48,NORMAL,0.5800000000000001,-0.21999999999999997,-0.009049773755656076,ELEVATED,YELLOW
2013-07-31,-0.03,7.3,0.0,172.66666666666666,0.01391941391941387,False,False,NORMAL,4,1,-0.17,NORMAL,2.68,-0.1299999999999999,,,-0.658,-0.484,2.81,True,False,False,False,False,ELEVATED,0.17432273262661946,0.18918918918918926,2.56,NORMAL,-0.06,0.18000000000000016,0.12744046341986692,NORMAL,GREEN
2013-08-31,-0.1,7.2,0.0,183.33333333333334,0.0,False,False,NORMAL,4,1,-0.12,NORMAL,2.56,-0.1200000000000001,,,-0.662,-0.1582,2.81,True,False,False,False,False,ELEVATED,0.14761904761904754,0.21618037135278523,2.75,NORMAL,0.26000000000000006,-0.10999999999999988,0.17458936147068416,NORMAL,GREEN
2013-09-30,-0.13,7.2,0.0,180.66666666666666,0.0,False,False,NORMAL,4,0,-0.04,NORMAL,2.75,0.18999999999999995,,,-0.674,-0.3343,2.81,True,False,False,False,False,ELEVATED,0.0795698924731183,0.0035419126328217754,2.62,NORMAL,-0.23000000000000004,0.08999999999999986,0.06226650062266503,NORMAL,GREEN
2013-10-31,-0.03,7.2,0.0,216.66666666666666,0.14171974522292996,False,False,NORMAL,4,0,0.14,NORMAL,2.65,-0.1200000000000001,,,-0.723,-0.5696,2.47,True,False,False,False,False,ELEVATED,0.17700112739571594,0.010928961748633892,2.53,NORMAL,-0.02999999999999997,-0.03000000000000025,-0.08382492863939095,NORMAL,GREEN
2013-11-30,-0.1,6.9,0.0,223.66666666666666,0.03423566878980888,False,False,NORMAL,4,0,0.14,NORMAL,2.61,-0.07000000000000028,,,-0.767,-0.5719,2.47,True,False,False,False,False,ELEVATED,0.12213740458015265,0.3205282112845138,2.69,NORMAL,0.22999999999999998,-0.03000000000000025,-0.14289683274680498,NORMAL,GREEN
2013-12-31,-0.17,6.7,0.0,183.66666666666666,0.10191082802547768,False,False,NORMAL,4,0,0.05,NORMAL,2.33,-0.27,,,-0.776,-0.6753,2.47,False,False,False,False,False,NORMAL,0.0680127523910734,0.026639344262294973,2.97,NORMAL,0.14,0.0900000000000003,-0.04093395857756932,NORMAL,GREEN
2014-01-31,-0.2,6.6,0.0,173.33333333333334,0.04060509554140124,False,False,NORMAL,4,1,-0.18,NORMAL,2.4,0.06000000000000005,,,-0.761,-0.3298,2.21,False,False,False,False,False,NORMAL,0.038297872340425476,0.0,2.65,NORMAL,-0.20999999999999996,-0.11999999999999966,0.013085470973102087,NORMAL,GREEN
2014-02-28,-0.1,6.7,0.10000000000000053,131.66666666666666,0.0676751592356688,False,False,NORMAL,4,1,-0.14,NORMAL,2.35,-0.009999999999999787,,,-0.774,-0.6539,2.21,False,False,False,False,False,NORMAL,0.060204081632653006,-0.018711018711018657,2.61,NORMAL,-0.07999999999999996,0.020000000000000018,0.11161534305780663,NORMAL,GREEN
2014-03-31,0.0,6.7,0.10000000000000053,204.33333333333334,0.023885350318471277,False,False,NORMAL,4,0,0.08,NORMAL,2.26,-0.11000000000000032,,,-0.774,-0.6286,2.21,False,False,False,False,False,NORMAL,0.1399572649572649,-0.03960396039603964,2.68,NORMAL,0.15999999999999998,-0.03000000000000025,0.03463379851278381,NORMAL,GREEN
2014-04-30,-0.1,6.2,0.0,245.66666666666666,0.027866242038216527,False,False,NORMAL,4,0,0.32,NORMAL,2.16,-0.09999999999999964,,,-0.766,-0.7209,1.95,False,False,False,False,False,NORMAL,0.07707509881422925,0.24910179640718555,2.64,NORMAL,-0.14,0.040000000000000036,0.02583290620194778,NORMAL,GREEN
2014-05-31,-0.13,6.3,0.09999999999999964,267.0,0.0,False,False,NORMAL,4,0,0.22,NORMAL,2.22,0.08000000000000007,,,-0.787,-0.7647,1.95,False,False,False,False,False,NORMAL,0.014955134596211339,0.08279569892473115,2.44,NORMAL,-0.16999999999999998,0.020000000000000018,0.0050544323483672216,NORMAL,GREEN
2014-06-30,-0.2,6.1,0.0,288.0,0.008038585209003246,False,False,NORMAL,4,0,0.1,NORMAL,2.18,-0.040000000000000036,,,-0.78,-0.7973,1.95,False,False,False,False,False,NORMAL,0.0721868365180467,0.08581644815256251,2.49,NORMAL,-0.04999999999999999,0.03999999999999959,0.044304420596632976,NORMAL,GREEN
2014-07-31,-0.03,6.2,0.10000000000000053,258.0,0.0,False,False,NORMAL,4,0,0.19,NORMAL,2.17,-0.03000000000000025,,,-0.737,-0.6882,1.77,False,False,False,False,False,NORMAL,0.07923771313941819,0.23295454545454541,2.55,NORMAL,-0.09000000000000002,0.03000000000000025,-0.01838712900969308,NORMAL,GREEN
2014-08-31,-0.07,6.1,0.0,252.0,0.012499999999999956,False,False,NORMAL,4,0,0.07,NORMAL,2.23,0.0,,,-0.72,-0.6607,1.77,False,False,False,False,False,NORMAL,0.08609958506224058,0.0730643402399127,2.32,NORMAL,-0.01999999999999999,-0.1499999999999999,-0.05357833655706001,NORMAL,GREEN
2014-09-30,-0.07,5.9,0.0,238.0,0.0,False,False,NORMAL,4,0,0.03,NORMAL,2.29,0.040000000000000036,,,-0.671,-0.3514,1.77,False,False,False,False,False,NORMAL,0.07270916334661348,0.20352941176470596,2.5,NORMAL,0.28,-0.17999999999999994,-0.14047327236730456,NORMAL,GREEN
2014-10-31,-0.13,5.7,0.0,242.0,0.0008665511265164572,False,False,NORMAL,4,0,-0.06,NORMAL,2.39,0.07000000000000028,,,-0.642,-0.4706,1.57,False,False,False,False,False,NORMAL,0.04789272030651337,0.161081081081081,2.34,NORMAL,-0.06,-0.030000000000000027,-0.18018935152193838,NORMAL,GREEN
2014-11-30,-0.1,5.8,0.09999999999999964,273.3333333333333,0.031523642732049106,False,False,NORMAL,4,0,0.11,NORMAL,2.52,0.16000000000000014,,,-0.648,-0.3959,1.57,True,False,False,False,False,ELEVATED,0.029154518950437414,-0.08999999999999997,2.16,NORMAL,-0.02999999999999997,-0.1299999999999999,-0.32618025751072965,NORMAL,GREEN
2014-12-31,-0.1,5.6,0.0,267.0,0.0,False,False,NORMAL,4,0,0.12,NORMAL,2.51,-0.03000000000000025,,,-0.571,-0.478,1.57,True,False,False,False,False,ELEVATED,0.06666666666666665,0.07085828343313372,2.13,NORMAL,-0.020000000000000018,-0.09000000000000008,-0.4137325874739497,NORMAL,GREEN
2015-01-31,0.0,5.7,0.10000000000000053,256.6666666666667,0.005272407732864748,False,False,NORMAL,4,1,0.02,NORMAL,2.61,0.10000000000000009,,,-0.504,0.0191,1.41,True,False,False,False,False,ELEVATED,0.07479508196721318,0.22184684684684686,1.66,NORMAL,-0.45999999999999996,-0.030000000000000027,-0.4065565627716379,NORMAL,GREEN
2015-02-28,-0.1,5.5,0.0,246.0,0.07111111111111112,False,False,NORMAL,4,1,-0.23,NORMAL,2.46,-0.1200000000000001,,,-0.523,-0.2116,1.41,False,False,False,False,False,NORMAL,0.08469682386910482,-0.06144067796610164,1.98,NORMAL,0.020000000000000018,0.20999999999999996,-0.24416135881104029,NORMAL,GREEN
2015-03-31,-0.03,5.4,0.0,186.33333333333334,0.009777777777777885,False,False,NORMAL,4,1,-0.24,NORMAL,2.55,0.08999999999999986,,,-0.537,-0.191,1.41,True,False,False,False,False,ELEVATED,0.004686035613870709,-0.010309278350515427,1.91,NORMAL,-0.08000000000000002,-0.10000000000000009,-0.10720299345182416,NORMAL,GREEN
2015-04-30,-0.1,5.4,0.0,209.33333333333334,0.016888888888888953,False,False,NORMAL,4,1,-0.16,NORMAL,2.6,0.050000000000000266,,,-0.543,-0.3922,1.28,True,False,False,False,False,ELEVATED,0.06972477064220173,0.14093959731543615,2.04,NORMAL,0.0,0.1299999999999999,0.24754132663737183,NORMAL,GREEN
2015-05-31,0.0,5.6,0.1999999999999993,237.0,0.01846722068328721,False,False,NORMAL,4,1,-0.11,NORMAL,2.72,0.1200000000000001,,,-0.545,-0.1767,1.28,True,False,False,False,False,ELEVATED,0.24950884086444014,0.07149950347567025,2.11,NORMAL,0.21000000000000002,-0.1399999999999999,0.208868378812199,NORMAL,GREEN
2015-06-30,-0.07,5.3,0.0,262.0,0.011080332409972193,False,False,NORMAL,4,2,-0.16,ELEVATED,2.83,0.08000000000000007,,,-0.538,-0.3095,1.28,True,False,False,False,False,ELEVATED,0.36534653465346545,0.32272228320526897,2.34,NORMAL,0.03999999999999998,0.040000000000000036,0.2464375523889355,NORMAL,YELLOW
2015-07-31,-0.03,5.2,0.0,265.0,0.025854108956602007,False,False,NORMAL,4,2,-0.04,ELEVATED,2.94,0.08000000000000007,,,-0.498,-0.0808,1.15,True,False,False,False,False,ELEVATED,0.059479553903345694,0.05622119815668203,2.12,NORMAL,-0.02999999999999997,-0.16999999999999993,-0.2098289164709829,NORMAL,YELLOW
2015-08-31,-0.13,5.1,0.0,195.66666666666666,0.025974025974025983,False,False,NORMAL,4,0,-0.02,NORMAL,3.15,0.22999999999999998,,,-0.416,0.6829,1.15,True,False,False,False,False,ELEVATED,0.11270296084049658,0.14837398373983746,2.13,NORMAL,0.11999999999999994,-0.07000000000000006,-0.18340248962655592,NORMAL,GREEN
2015-09-30,-0.07,5.0,0.0,188.66666666666666,0.0,False,False,NORMAL,4,0,-0.02,NORMAL,3.29,0.10999999999999988,,,-0.403,0.438,1.15,True,False,False,False,False,ELEVATED,0.062209842154131945,0.19648093841642233,2.06,NORMAL,0.050000000000000044,-0.16000000000000014,-0.24243443174176182,NORMAL,GREEN
2015-10-31,-0.1,5.0,0.0,196.0,0.007547169811320753,False,False,NORMAL,4,1,-0.22,NORMAL,3.19,-0.1200000000000001,,,-0.464,0.0035,1.06,True,False,False,False,False,ELEVATED,0.06032906764168189,-0.014897579143389184,2.08,NORMAL,0.040000000000000036,0.07000000000000006,-0.010825727021863685,NORMAL,GREEN
2015-11-30,-0.03,5.1,0.09999999999999964,227.66666666666666,0.013207547169811429,False,False,NORMAL,4,1,-0.25,NORMAL,3.2,-0.009999999999999787,,,-0.442,0.0602,1.06,True,False,False,False,False,ELEVATED,0.17469310670443816,0.17082917082917093,1.99,NORMAL,-0.050000000000000044,0.07000000000000006,-0.1782520325203253,NORMAL,GREEN
2015-12-31,-0.03,5.0,0.0,267.3333333333333,0.02264150943396226,False,False,NORMAL,4,2,-0.31,ELEVATED,3.23,0.06000000000000005,,,-0.36,0.3916,1.06,True,False,False,False,False,ELEVATED,0.1296641791044777,0.06803355079217144,2.11,NORMAL,0.10999999999999999,-0.020000000000000018,-0.1759875721260541,NORMAL,YELLOW
2016-01-31,-0.03,4.8,0.0,210.33333333333334,0.061320754716981174,False,False,NORMAL,4,2,-0.19,ELEVATED,3.48,0.25,,,-0.297,0.5542,0.97,True,False,False,False,False,ELEVATED,0.11630123927550051,0.006451612903225712,1.61,NORMAL,-0.24,-0.13000000000000012,-0.2776824034334765,NORMAL,YELLOW
2016-02-29,-0.03,4.9,0.10000000000000053,199.33333333333334,0.006603773584905603,False,False,NORMAL,4,1,-0.15,NORMAL,3.55,0.06999999999999984,,,-0.315,0.5678,0.97,True,True,False,False,False,SEVERE,0.03992901508429458,0.3826185101580135,1.41,NORMAL,-0.21000000000000002,0.010000000000000009,-0.19020529309918377,NORMAL,GREEN
2016-03-31,0.0,5.0,0.20000000000000018,195.0,0.0019029495718363432,False,False,NORMAL,4,1,-0.16,NORMAL,3.12,-0.3799999999999999,,,-0.368,0.1764,0.97,True,False,False,False,False,ELEVATED,0.042910447761194126,0.1572916666666666,1.57,NORMAL,-0.17,0.1100000000000001,-0.005117155938594298,NORMAL,GREEN
2016-04-30,0.03,5.1,0.2999999999999998,214.66666666666666,0.0057088487155090295,False,False,NORMAL,4,2,-0.22,ELEVATED,2.86,-0.2400000000000002,,,-0.383,0.0783,0.92,True,False,False,False,False,ELEVATED,-0.005145797598627766,-0.02268907563025213,1.61,NORMAL,-0.05000000000000002,0.08999999999999986,0.36601307189542487,ELEVATED,YELLOW
2016-05-31,-0.03,4.8,0.0,164.66666666666666,0.044719314938154175,False,False,NORMAL,4,3,-0.26,SEVERE,2.84,-0.020000000000000018,,,-0.372,0.0064,0.92,True,False,False,False,False,ELEVATED,-0.05267295597484278,0.06394810009267848,1.5,NORMAL,0.09999999999999998,-0.1399999999999999,0.4996945632254124,ELEVATED,YELLOW
2016-06-30,-0.03,4.9,0.10000000000000053,161.66666666666666,0.009514747859181716,False,False,NORMAL,4,2,-0.11,ELEVATED,2.92,0.08999999999999986,,,-0.345,0.2661,0.92,True,False,False,False,False,ELEVATED,-0.12400290065264685,-0.0016597510373443924,1.23,ELEVATED,-0.18000000000000002,-0.14000000000000012,0.3067135896047646,ELEVATED,YELLOW
2016-07-31,-0.03,4.8,0.0,222.0,0.01263362487852282,False,False,NORMAL,4,1,-0.06,NORMAL,2.71,-0.20999999999999996,,,-0.356,0.2483,0.87,True,False,False,False,False,ELEVATED,0.050877192982456076,0.08115183246073299,1.18,NORMAL,-0.12,0.09000000000000008,-0.09656372335798169,NORMAL,GREEN
2016-08-31,0.07,4.9,0.10000000000000053,253.66666666666666,0.024295432458697697,False,False,NORMAL,4,0,-0.02,NORMAL,2.61,-0.1499999999999999,,,-0.351,0.2816,0.87,True,False,False,False,False,ELEVATED,0.03090128755364807,0.036283185840708,1.25,NORMAL,0.020000000000000004,0.010000000000000009,-0.09002036659877799,NORMAL,GREEN
2016-09-30,0.1,5.0,0.20000000000000018,273.3333333333333,0.0,False,False,NORMAL,4,1,-0.09,NORMAL,2.69,0.06999999999999984,,,-0.336,0.3265,0.87,True,False,False,False,False,ELEVATED,0.13898601398601396,-0.12745098039215685,1.31,ELEVATED,-0.12,0.15000000000000013,-0.011394240729231453,NORMAL,YELLOW
2016-10-31,0.1,4.9,0.10000000000000053,181.66666666666666,0.04233870967741926,False,False,NORMAL,4,1,-0.12,NORMAL,2.61,-0.08000000000000007,,,-0.377,0.1149,0.85,True,False,False,False,False,ELEVATED,0.08103448275862069,0.24102079395085063,1.5,NORMAL,0.11,0.1299999999999999,0.12734713529128538,NORMAL,GREEN
2016-11-30,0.0,4.7,0.0,174.0,0.0,False,False,NORMAL,4,1,-0.12,NORMAL,2.45,-0.1599999999999997,,,-0.427,-0.1085,0.85,False,False,False,False,False,NORMAL,-0.0112540192926045,-0.027303754266211566,1.89,NORMAL,0.32,0.20999999999999996,0.10586392121754695,NORMAL,GREEN
2016-12-31,-0.07,4.7,0.0,147.0,0.032619775739041845,False,False,NORMAL,4,0,0.03,NORMAL,2.28,-0.14000000000000012,,,-0.464,-0.0432,0.85,False,False,False,False,False,NORMAL,0.030553261767134687,0.0924956369982548,1.94,NORMAL,0.020000000000000018,-0.020000000000000018,0.12636211232187766,NORMAL,GREEN
2017-01-31,0.0,4.7,0.0,187.66666666666666,0.0,False,False,NORMAL,4,0,0.02,NORMAL,2.23,-0.04999999999999982,,,-0.484,-0.1929,0.78,False,False,False,False,False,NORMAL,0.11272416737830904,0.08974358974358965,1.93,NORMAL,-0.09999999999999998,0.09999999999999987,0.12641469143711292,NORMAL,GREEN
2017-02-28,0.03,4.6,0.0,221.0,0.0,False,False,NORMAL,4,0,0.06,NORMAL,2.19,-0.020000000000000018,,,-0.485,-0.2114,0.78,False,False,False,False,False,NORMAL,0.05290102389078499,0.03755102040816327,1.83,NORMAL,-0.07999999999999996,-0.04999999999999982,0.09289617486338808,NORMAL,GREEN
2017-03-31,-0.03,4.4,0.0,187.33333333333334,0.016304347826086918,False,False,NORMAL,4,2,-0.06,ELEVATED,2.24,0.08000000000000007,,,-0.478,-0.4016,0.78,False,False,False,False,False,NORMAL,0.13774597495527718,0.07110711071107101,1.64,NORMAL,-0.020000000000000018,-0.07000000000000006,-0.0597209302325582,NORMAL,GREEN
2017-04-30,-0.13,4.4,0.0,182.33333333333334,0.019889502762430844,False,False,NORMAL,4,1,0.09,NORMAL,2.28,0.04999999999999982,,,-0.505,-0.5785,0.77,False,False,False,False,False,NORMAL,0.07844827586206904,-0.014617368873602765,1.49,NORMAL,-0.09000000000000002,-0.040000000000000036,-0.06521327014218004,NORMAL,GREEN
2017-05-31,-0.13,4.4,0.0,178.0,0.056353591160221095,False,False,NORMAL,4,1,0.13,NORMAL,2.23,-0.06999999999999984,,,-0.544,-0.6491,0.77,False,False,False,False,False,NORMAL,0.0024896265560165887,0.007839721254355503,1.23,NORMAL,-0.009999999999999953,-0.06999999999999984,-0.1057407407407408,NORMAL,GREEN
2017-06-30,-0.03,4.3,0.0,204.33333333333334,0.09613259668508278,False,False,NORMAL,4,0,0.17,NORMAL,2.09,-0.15000000000000036,,,-0.568,-0.5551,0.77,False,False,False,False,False,NORMAL,0.12003311258278138,0.038237738985868575,1.28,NORMAL,0.21999999999999997,-0.06000000000000005,-0.08943411159477632,NORMAL,GREEN
2017-07-31,-0.03,4.3,0.0,199.0,0.10276243093922655,False,False,NORMAL,4,0,0.01,NORMAL,2.06,-0.029999999999999805,,,-0.575,-0.7166,0.77,False,False,False,False,False,NORMAL,0.048414023372287174,-0.0266343825665859,1.23,NORMAL,-0.09999999999999998,0.09000000000000008,0.018251875887243862,NORMAL,GREEN
2017-08-31,0.03,4.4,0.10000000000000053,179.66666666666666,0.09502762430939216,False,False,NORMAL,4,1,0.0,NORMAL,2.14,0.0900000000000003,,,-0.558,-0.4546,0.77,False,False,False,False,False,NORMAL,0.09825145711906735,-0.010247651579846306,1.11,NORMAL,-0.10000000000000003,-0.020000000000000018,-0.02132946779871614,NORMAL,GREEN
2017-09-30,-0.03,4.3,0.0,141.66666666666666,0.17679558011049723,True,False,ELEVATED,4,1,0.01,NORMAL,2.0,-0.14000000000000012,,,-0.568,-0.6579,0.77,False,False,False,False,False,NORMAL,-0.023023791250959325,0.10580524344569286,1.27,NORMAL,0.13,0.08000000000000007,0.12277270751847014,NORMAL,GREEN
2017-10-31,-0.07,4.2,0.0,125.66666666666667,0.0707182320441988,False,False,NORMAL,4,0,0.25,NORMAL,1.91,-0.08000000000000007,,,-0.594,-0.7408,0.75,False,False,False,False,False,NORMAL,0.08133971291866038,-0.04265041888804266,1.23,NORMAL,-0.010000000000000009,0.04999999999999982,0.08265285799641497,NORMAL,GREEN
2017-11-30,-0.1,4.2,0.0,151.0,0.09502762430939216,False,False,NORMAL,4,0,0.32,NORMAL,1.88,-0.030000000000000027,,,-0.602,-0.821,0.75,False,False,False,False,False,NORMAL,0.056097560975609806,0.1166666666666667,1.15,NORMAL,0.07000000000000006,-0.019999999999999796,0.21455776555226413,NORMAL,GREEN
2017-12-31,-0.03,4.1,0.0,171.66666666666666,0.07403314917127068,False,False,NORMAL,4,0,0.33,NORMAL,1.77,-0.10999999999999988,,,-0.615,-0.5019,0.75,False,False,False,False,False,NORMAL,0.05048076923076916,-0.05990415335463262,1.01,NORMAL,-0.12000000000000005,0.09999999999999987,0.17011805689955484,NORMAL,GREEN
2018-01-31,0.0,4.0,0.0,170.33333333333334,0.03977900552486191,False,False,NORMAL,4,0,0.07,NORMAL,1.56,-0.21999999999999997,,,-0.605,-0.6573,0.74,False,False,False,False,False,NORMAL,0.01074443591711427,0.09159663865546208,1.26,NORMAL,0.14999999999999997,0.10999999999999988,0.1924208977189108,NORMAL,GREEN
2018-02-28,0.0,4.1,0.09999999999999964,227.33333333333334,0.0,False,False,NORMAL,4,1,0.15,NORMAL,1.68,0.08999999999999986,,,-0.543,-0.339,0.74,False,False,False,False,False,NORMAL,0.07050243111831445,0.00472069236821393,1.22,NORMAL,0.12,0.020000000000000018,0.07020905923344944,NORMAL,GREEN
2018-03-31,0.0,4.0,0.0,252.33333333333334,0.019230769230769162,False,False,NORMAL,4,1,0.12,NORMAL,1.85,0.13000000000000012,,,-0.496,0.3453,0.74,True,False,False,False,False,ELEVATED,0.08883647798742134,0.1075630252100841,1.01,NORMAL,-0.020000000000000018,-0.050000000000000266,0.07294078729738684,NORMAL,GREEN
2018-04-30,-0.07,4.0,0.0,253.33333333333334,0.002262443438914019,False,False,NORMAL,4,0,0.32,NORMAL,1.79,-0.07000000000000006,,,-0.538,-0.0316,0.72,False,False,False,False,False,NORMAL,0.10151878497202249,0.11343804537521818,1.08,NORMAL,0.09999999999999998,0.1200000000000001,0.0576982412835545,NORMAL,GREEN
2018-05-31,-0.1,3.8,0.0,229.33333333333334,0.042402826855123754,False,False,NORMAL,4,0,0.12,NORMAL,1.89,0.05999999999999983,,,-0.564,-0.2257,0.72,False,False,False,False,False,NORMAL,0.10761589403973515,0.1728608470181503,0.9,NORMAL,-0.040000000000000036,-0.10000000000000009,0.09034673612241573,NORMAL,GREEN
2018-06-30,-0.03,4.0,0.20000000000000018,226.66666666666666,0.04829210836277964,False,False,NORMAL,4,0,0.16,NORMAL,1.99,0.09000000000000008,,,-0.538,-0.056,0.72,False,False,False,False,False,NORMAL,-0.00591278640059123,-0.04563650920736584,0.92,NORMAL,-0.06000000000000005,0.020000000000000018,0.1427470325265916,NORMAL,GREEN
2018-07-31,0.0,3.8,0.0,200.0,0.0,False,False,NORMAL,4,0,0.04,NORMAL,1.83,-0.1399999999999999,,,-0.561,-0.5411,0.7,False,False,False,False,False,NORMAL,0.06210191082802541,0.0016583747927032544,0.93,NORMAL,0.10999999999999999,-0.020000000000000018,0.019253208868144522,NORMAL,GREEN
2018-08-31,0.03,3.8,0.0,178.33333333333334,0.004819277108433662,False,False,NORMAL,4,0,0.19,NORMAL,1.92,0.07999999999999985,,,-0.597,-0.6727,0.7,False,False,False,False,False,NORMAL,-0.03487490523123582,0.1113028472821398,0.75,NORMAL,-0.04999999999999993,-0.040000000000000036,0.04269931322782927,NORMAL,GREEN
2018-09-30,-0.07,3.7,0.0,132.66666666666666,0.011029411764705843,False,False,NORMAL,4,0,0.12,NORMAL,1.84,-0.05999999999999983,,,-0.592,-0.7475,0.7,False,False,False,False,False,NORMAL,0.03220738413197166,0.058425063505503916,0.86,NORMAL,0.15000000000000002,0.040000000000000036,-0.013085120733845934,NORMAL,GREEN
2018-10-31,-0.07,3.8,0.09999999999999964,169.0,0.044117647058823595,False,False,NORMAL,4,0,0.03,NORMAL,2.03,0.18999999999999972,,,-0.551,-0.2057,0.71,False,False,False,False,False,NORMAL,-0.06194690265486724,-0.02863961813842486,0.81,NORMAL,0.17000000000000004,-0.07000000000000028,-0.06539782484258716,NORMAL,GREEN
2018-11-30,-0.07,3.8,0.09999999999999964,113.33333333333333,0.10416666666666674,False,False,NORMAL,4,1,-0.06,NORMAL,2.27,0.2400000000000002,,,-0.46,-0.1399,0.71,False,False,False,False,False,NORMAL,0.03156274056966901,-0.07227022780832681,0.64,NORMAL,-0.06000000000000005,-0.07999999999999985,-0.27290950744558995,NORMAL,GREEN
2018-12-31,0.07,3.9,0.19999999999999973,150.33333333333334,0.09191176470588225,False,False,NORMAL,4,3,-0.11,SEVERE,2.45,0.1900000000000004,,,-0.426,0.6785,0.71,True,False,False,False,False,ELEVATED,0.004576659038901587,-0.06966864910790149,0.24,NORMAL,-0.07000000000000006,-0.27,-0.38285948605795517,NORMAL,YELLOW
